"KOD10,C,5","JEL,C,1","NEV,C,150","NEM,C,1","KOR_A,N,2,0","KOR_F,N,2,0","ERV_KEZD,C,8","ERV_VEGE,C,8"
M45H0,,Spondylitis ankylopoetica,0,0,99,19950101,29991231
M4600,,A gerinc enthesopathiái,0,0,99,19950101,29991231
M4610,,"Sacroileitis, m.n.o.",0,0,99,19950101,29991231
M4620,,A csigolya osteomyelitise,0,0,99,19950101,29991231
M4630,,A csigolyaközti porckorong (gennyes) fertïzése,0,0,99,19950101,29991231
M4640,,"Csigolyaközti porckorong-gyulladás, k.m.n.",0,0,99,19950101,29991231
M4650,,Egyéb fertïzéses spondylopathiák,0,0,99,19950101,29991231
M4680,,Egyéb meghatározott gyulladásos spondylopathiák,0,0,99,19950101,29991231
M4690,,"Gyulladásos spondylopathia, k.m.n.",0,0,99,19950101,29991231
M4700,+,Arteria spinalis anterior és vertebralis compressiós syndroma (G99.2*),0,0,99,19950101,29991231
M4710,,Egyéb spondylosis myelopathiával,0,0,99,19950101,29991231
M4720,,Egyéb spondylosis radiculopathiával,0,0,99,19950101,29991231
M4780,,Egyéb spondylosis,0,0,99,19950101,29991231
M4790,,"Spondylosis, k.m.n.",0,0,99,19950101,29991231
M4800,,Gerinccsatorna sz¹kület,0,0,99,19950101,29991231
M4810,,Spondylosis hyperostotica [Forestier],0,0,99,19950101,29991231
M4820,,A processus spinosusok összeérése (kissing spine),0,0,99,19950101,29991231
M4830,,Traumás spondylopathia,0,0,99,19950101,29991231
M4840,,A csigolyák fáradásos törése,0,0,99,19950101,29991231
M4850,,"Csigolya összeroppanás, m.n.o.",0,0,99,19950101,29991231
M4880,,Egyéb meghatározott spondylopathiák,0,0,99,19950101,29991231
M4890,,"Spondylopathia, k.m.n.",0,0,99,19950101,29991231
M4900,*,Gerinc-tuberculosis (A18.0+),0,0,99,19950101,29991231
M4910,*,Brucella spondylitis (A23.-+),0,0,99,19950101,29991231
M4920,*,Enterobacteriumok okozta spondylitis (A01-A04+),0,0,99,19950101,29991231
M4930,*,Spondylopathia máshova oszt. egyéb fertïzï és parazitás betegségekben,0,0,99,19950101,29991231
M4940,*,Neuropathiás spondylopathia,0,0,99,19950101,29991231
M4950,*,Csigolya összeroppanás máshová osztályozott betegségekben,0,0,99,19950101,29991231
M4980,*,Spondylopathia máshova osztályozott betegségekben,0,0,99,19950101,29991231
M5000,+,Nyaki porckorong rendellenesség myelopathiával (G99.2*),0,0,99,19950101,29991231
M5010,,Nyaki porckorong rendellenesség radiculopathiával,0,0,99,19950101,29991231
M5020,,Egyéb nyaki porckorong dislocatio,0,0,99,19950101,29991231
M5030,,"Egyéb, nyaki porckorong degeneratio",0,0,99,19950101,29991231
M5080,,Egyéb nyaki porckorong rendellenességek,0,0,99,19950101,29991231
M5090,,"Nyaki porckorong rendellenesség, k.m.n.",0,0,99,19950101,29991231
M5100,+,Lumbalis és más intervertebralis discus rendell. myelopathiával,0,0,99,19950101,29991231
M5110,,Lumbalis és más intervertebrális discus rendell. radiculopathiával,0,0,99,19950101,29991231
M5120,,Egyéb meghatározott intervertebrális discus dislocatio,0,0,99,19950101,29991231
M5130,,Egyéb meghatározott intervertebrális discus degeneratio,0,0,99,19950101,29991231
M5140,,Schmorl-csomók,0,0,99,19950101,29991231
M5180,,Egyéb meghatározott intervertebrális discus rendellenességek,0,0,99,19950101,29991231
M5190,,"Intervertebrális discus rendellenesség, k.m.n.",0,0,99,19950101,29991231
M5300,,Cervicocranalis syndroma,0,0,99,19950101,29991231
M5310,,Cervicobrachialis syndroma,0,0,99,19950101,29991231
M5320,,Gerinc instabilitás,0,0,99,19950101,29991231
M5330,,"Sacrococcygealis rendellenességek, m.n.o.",0,0,99,19950101,29991231
M5380,,Egyéb meghatározott dorsopathiák,0,0,99,19950101,29991231
M5390,,"Dorsopathia, k.m.n.",0,0,99,19950101,29991231
M5400,,A hát és a nyak területét érintï panniculitis,0,0,99,19950101,29991231
M5410,,Radiculopathia,0,0,99,19950101,29991231
M5420,,Cervicalgia,0,0,99,19950101,29991231
M5430,,Ischias,0,0,99,19950101,29991231
M5440,,Lumbago ischiassal,0,0,99,19950101,29991231
M5450,,Derékfájás,0,0,99,19950101,29991231
M5460,,Fájdalom háti gerinc területén,0,0,99,19950101,29991231
M5480,,Egyéb hátfájdalom,0,0,99,19950101,29991231
M5490,,"Dorsalgia, k.m.n.",0,0,99,19950101,29991231
M6000,,Fertïzéses myositis,0,0,99,19950101,29991231
M6010,,Interstitialis myositis,0,0,99,19950101,29991231
M6020,,"A lágyrészek idegentest-granulomája, m.n.o.",0,0,99,19950101,29991231
M6080,,Egyéb myositis,0,0,99,19950101,29991231
M6090,,"Myositis, k.m.n.",0,0,99,19950101,29991231
M6100,,Traumás eredet¹ myositis ossificians,0,0,99,19950101,29991231
M6110,,Progressiv myositis ossificians,0,0,99,19950101,29991231
M6120,,Az izmok bénulásos calcificatiója és ossificatiója,0,0,99,19950101,29991231
M6130,,Az izmok calcificatiója és ossificatiója égéssel társulva,0,0,99,19950101,29991231
M6140,,Egyéb meszesedés az izomban,0,0,99,19950101,29991231
M6150,,Egyéb ossificatio az izomban,0,0,99,19950101,29991231
M6190,,"Calcificatio és ossificatio az izmokban, k.m.n.",0,0,99,19950101,29991231
M6200,,Izom-diastasis,0,0,99,19950101,29991231
M6210,,Az izmok egyéb (nem traumás) repedése,0,0,99,19950101,29991231
M6220,,Az izmok ischaemiás infarctusa,0,0,99,19950101,29991231
M6230,,Immobilitás-syndroma (paraplegiás),0,0,99,19950101,29991231
M6240,,Izomcontractura,0,0,99,19950101,29991231
M6250,,"Izomtömeg vesztés és atrophia, m.n.o.",0,0,99,19950101,29991231
M6260,,Izomrándulás,0,0,99,19950101,29991231
M6280,,Egyéb meghatározott izom-rendellenességek,0,0,99,19950101,29991231
M6290,,"Izom-rendellenesség, k.m.n.",0,0,99,19950101,29991231
M6300,*,Myositis máshova osztályozott bakteriális betegségekben,0,0,99,19950101,29991231
M6310,*,Myositis máshova osztályozott protozoon és parazitás fertïzésekben,0,0,99,19950101,29991231
M6320,*,Myositis máshova osztályozott egyéb fertïzï betegségekben,0,0,99,19950101,29991231
M6330,*,Myositis sarcoidosisban (D86.8+),0,0,99,19950101,29991231
M6380,*,Az izmok egyéb rendellenességei máshova osztályozott betegségekben,0,0,99,19950101,29991231
M6500,,Ínhüvely tályog,0,0,99,19950101,29991231
M6510,,Egyéb fertïzéses tendinitis (synovitis),0,0,99,19950101,29991231
M6520,,Calcificáló tendinitis,0,0,99,19950101,29991231
M6530,,Pattanó ujj,0,0,99,19950101,29991231
M6540,,Processus styloideus radialis tenosynovitis [de Quervain],0,0,99,19950101,29991231
M6580,,Egyéb synovitis és tenosynovitis,0,0,99,19950101,29991231
M6590,,"Synovitis és tenosynovitis, k.m.n.",0,0,99,19950101,29991231
M6600,,Poplitealis cysta ruptura,0,0,99,19950101,29991231
M6610,,Synovialis ruptura,0,0,99,19950101,29991231
M6620,,Az extensor inak spontán rupturája,0,0,99,19950101,29991231
M6630,,A flexor inak spontán rupturája,0,0,99,19950101,29991231
M6640,,Egyéb inak spontán rupturája,0,0,99,19950101,29991231
M6650,,Nem meghatározott inak spontán rupturája,0,0,99,19950101,29991231
M6700,,Achilles ín rövidülés (szerzett),0,0,99,19950101,29991231
M6710,,Az inak (ínhüvelyek) egyéb contracturái,0,0,99,19950101,29991231
M6720,,"Synovialis hypertrophia, m.n.o.",0,0,99,19950101,29991231
M6730,,Átmeneti synovitis,0,0,99,19950101,29991231
M6740,,Ganglion,0,0,99,19950101,29991231
M6780,,"A synovium és az in egyéb, meghatározott rendellenességei",0,0,99,19950101,29991231
M6790,,"A synovium és az in rendellenessége, k.m.n.",0,0,99,19950101,29991231
M6800,*,Synovitis és tenosynovitis máshova oszt. bakteriális betegségekben,0,0,99,19950101,29991231
M6880,*,A synovium és inak egyéb rendellenességei máshova oszt. betegségekben,0,0,99,19950101,29991231
M7000,,A kéz és a csukló idült crepitáló synovitise,0,0,99,19950101,29991231
M7010,,A kéz bursitise,0,0,99,19950101,29991231
M7020,,Olecranon bursitis,0,0,99,19950101,29991231
M7030,,A könyök egyéb bursitisei,0,0,99,19950101,29991231
M7040,,Praepatellaris bursitis,0,0,99,19950101,29991231
M7050,,A térd egyéb bursitisei,0,0,99,19950101,29991231
M7060,,Trochanter táji bursitis,0,0,99,19950101,29991231
M7070,,A csípï egyéb bursitisei,0,0,99,19950101,29991231
M7080,,Egyéb lágyrész-rendellenességek igénybevétel és nyomás következtében,0,0,99,19950101,29991231
M7090,,K.m.n.lágyrész-rendellenességek erïltetés és nyomás következtében,0,0,99,19950101,29991231
M7100,,Bursa tályog,0,0,99,19950101,29991231
M7110,,Egyéb infectiós bursitis,0,0,99,19950101,29991231
M7120,,A poplitealis árok synovialis cystája [Baker],0,0,99,19950101,29991231
M7130,,A bursák egyéb cystái,0,0,99,19950101,29991231
M7140,,Calcium-lerakódás a bursában,0,0,99,19950101,29991231
M7150,,"Egyéb bursitisek, m.n.o.",0,0,99,19950101,29991231
M7180,,"Egyéb, meghatározott bursopathiák",0,0,99,19950101,29991231
M7190,,"Bursopathia, k.m.n.",0,0,99,19950101,29991231
M7200,,A fascia palmaris fibromatosisa [Dupuytren],0,0,99,19950101,29991231
M7210,,"Bïrkeményedés, tyúkszem",0,0,99,19950101,29991231
M7220,,A fascia plantaris fibromatosisa,0,0,99,19950101,29991231
M7230,,Nodularis fasciitis,0,0,99,19950101,29991231
M7240,,Pseudosarcomatosus fibromatosis,0,0,99,19950101,29991231
M7250,,"Fasciitis, m.n.o.",0,0,99,19950101,29991231
M7280,,Egyéb fibroblastos rendellenességek,0,0,99,19950101,29991231
M7290,,"Fibroblastos rendellenesség, k.m.n.",0,0,99,19950101,29991231
M7300,*,Gonococcus okozta bursitis (A54.4+),0,0,99,19950101,29991231
M7310,*,Syphilis okozta bursitis (A52.7+),0,0,99,19950101,29991231
M7380,*,Egyéb lágyrészrendellenességek máshova osztályozott betegségekben,0,0,99,19950101,29991231
M7500,,A váll adhaesiv capsulitise,0,0,99,19950101,29991231
M7510,,Rotator köpeny syndroma,0,0,99,19950101,29991231
M7520,,Biceps tendinitis,0,0,99,19950101,29991231
M7530,,A váll calcificaló tendinitise,0,0,99,19950101,29991231
M7540,,A váll izület ütïdéses syndromája,0,0,99,19950101,29991231
M7550,,Váll-bursitis,0,0,99,19950101,29991231
M7580,,Egyéb vállelváltozások,0,0,99,19950101,29991231
M7590,,"Vállelváltozás, k.m.n.",0,0,99,19950101,29991231
M7600,,Glutealis tendinitis,0,0,99,19950101,29991231
M7610,,Psoas tendinitis,0,0,99,19950101,29991231
M7620,,Crista iliaca sarkantyú,0,0,99,19950101,29991231
M7630,,Tractus iliotibialis syndroma,0,0,99,19950101,29991231
M7640,,Bursitis collateralis tibialis [Pellegrini-tieda],0,0,99,19950101,29991231
M7650,,Patellaris tendinitis,0,0,99,19950101,29991231
M7660,,Achilles tendinitis,0,0,99,19950101,29991231
M7670,,Peronealis tendinitis,0,0,99,19950101,29991231
M7680,,"Az alsó végtag egyéb enthesopathiái, kivéve a lábfejet",0,0,99,19950101,29991231
M7690,,"Az alsó végtag enthesopathiája, k.m.n.",0,0,99,19950101,29991231
M7700,,Epicondylitis medialis,0,0,99,19950101,29991231
M7710,,Epicondylitis lateralis,0,0,99,19950101,29991231
M7720,,A csukló periarthritise,0,0,99,19950101,29991231
M7730,,Calcaneus sarkantyú,0,0,99,19950101,29991231
M7740,,Metatarsalgia,0,0,99,19950101,29991231
M7750,,A lábfej egyéb enthesopathiája,0,0,99,19950101,29991231
M7780,,"Egyéb enthesopathiák, m.n.o.",0,0,99,19950101,29991231
M7790,,"Nem meghatározott enthesopathia, k.m.n.",0,0,99,19950101,29991231
M7900,,"Rheumatismus, k.m.n.",0,0,99,19950101,29991231
M7910,,Izomfájdalom,0,0,99,19950101,29991231
M7920,,"Neuralgia és neuritis, k.m.n.",0,0,99,19950101,29991231
M7930,,"Panniculitis, k.m.n.",0,0,99,19950101,29991231
M7940,,Az (infrapatellaris) zsírpárna hypertrophiája,0,0,99,19950101,29991231
M7950,,A lágyrészekben visszamaradt idegentest,0,0,99,19950101,29991231
M7960,,Végtagfájdalom,0,0,99,19950101,29991231
M7980,,"Egyéb, meghatározott lágyrészrendellenességek",0,0,99,19950101,29991231
M7990,,"Lágyrész-rendellenesség, k.m.n.",0,0,99,19950101,29991231
M8000,,Postmenopausalis osteoporosis pathologiás töréssel,2,0,99,19950101,29991231
M8010,,Petefészek eltávolítás utáni osteoporosis pathologiás töréssel,2,0,99,19950101,29991231
M8020,,Inaktivitási osteoporosis pathologiás töréssel,0,0,99,19950101,29991231
M8030,,Sebészeti beavatkozás ut. malabsorptiós osteoporosis pathol. töréssel,0,0,99,19950101,29991231
M8040,,Gyógyszer-indukálta osteoporosis pathologiás töréssel,0,0,99,19950101,29991231
M8050,,Idiopathiás osteoporosis pathologiás töréssel,0,0,99,19950101,29991231
M8080,,Egyéb osteoporosis pathologiás töréssel,0,0,99,19950101,29991231
M8090,,"Nem meghatározott osteoporosis pathologiás töréssel, k.m.n.",0,0,99,19950101,29991231
M8100,,Postmenopausalis osteoporosis,2,0,99,19950101,29991231
M8110,,Petefészek eltávolítás utáni osteoporosis,2,0,99,19950101,29991231
M8120,,Inaktivitási osteoporosis,0,0,99,19950101,29991231
M8130,,Sebészeti beavatkozást követï felszívódási zavar okozta osteoporosis,0,0,99,19950101,29991231
M8140,,Gyógyszer indukálta osteoporosis,0,0,99,19950101,29991231
M8150,,Idiopathiás osteoporosis,0,0,99,19950101,29991231
M8160,,Lokalizált osteoporosis [Lequesne],0,0,99,19950101,29991231
M8180,,Egyéb osteoporosis,0,0,99,19950101,29991231
M8190,,"Osteoporosis, k.m.n.",0,0,99,19950101,29991231
M8200,*,Osteoporosis myeloma multiplexben (C90.0+),0,0,99,19950101,29991231
M8210,*,Osteoporosis endocrin rendellenességekben (E00-E34+),0,0,99,19950101,29991231
M8280,*,"Osteoporosis egyéb, máshova osztályozott betegségekben",0,0,99,19950101,29991231
M8300,,Gyermekágyi csontlágyulás,2,0,99,19950101,29991231
M8310,,Aggkori csontlágyulás,0,0,99,19950101,29991231
M8320,,"Felnïttkori, felszívódási zavar okozta csontlágyulás",0,0,99,19950101,29991231
M8330,,Felnïttkori malnutritiós csontlágyulás,0,0,99,19950101,29991231
M8340,,Alumínium csontbetegség,0,0,99,19950101,29991231
M8350,,"Egyéb felnïttkori, gyógyszer indukálta csontlágyulás",0,0,99,19950101,29991231
M8380,,Egyéb felnïttkori csontlágyulás,0,0,99,19950101,29991231
M8390,,"Felnïttkori csontlágyulás, k.m.n.",0,0,99,19950101,29991231
M8400,,Rosszul illeszkedve gyógyult csonttörés,0,0,99,19950101,29991231
M8410,,Össze nem forrt csonttörés [álizület],0,0,99,19950101,29991231
M8420,,Csonttörés elhúzódó gyógyulása,0,0,99,19950101,29991231
M8430,,"Stress-fractura, m.n.o.",0,0,99,19950101,29991231
M8440,,"Pathologiás csonttörés, m.n.o.",0,0,99,19950101,29991231
M8480,,A csontfolytonosság egyéb rendellenességei,0,0,99,19950101,29991231
M8490,,"A csontfolytonosság rendellenessége, k.m.n.",0,0,99,19950101,29991231
M8500,,Fibrosus dysplasia (egy csonton),0,0,99,19950101,29991231
M8510,,A csontváz fluorosisa,0,0,99,19950101,29991231
M8520,,A koponyacsont hyperostosisa,0,0,99,19950101,29991231
M8530,,Osteitis condensans,0,0,99,19950101,29991231
M8540,,Solitaer csontcysta,0,0,99,19950101,29991231
M8550,,Aneurysmalis csontcysta,0,0,99,19950101,29991231
M8560,,A csont egyéb cystái,0,0,99,19950101,29991231
M8580,,A csonts¹r¹ség és szerkezet egyéb meghatározott rendellenességei,0,0,99,19950101,29991231
M8590,,"A csonts¹r¹ség és szerkezet rendellenessége, k.m.n.",0,0,99,19950101,29991231
M8600,,Akut haematogen osteomyelitis,0,0,99,19950101,29991231
M8610,,Egyéb akut osteomyelitis,0,0,99,19950101,29991231
M8620,,Szubakut osteomyelitis,0,0,99,19950101,29991231
M8630,,"Idült, multifokális osteomyelitis",0,0,99,19950101,29991231
M8640,,Idült osteomyelitis váladékozó üreggel,0,0,99,19950101,29991231
M8650,,"Egyéb idült, haematogen osteomyelitis",0,0,99,19950101,29991231
M8660,,Egyéb idült osteomyelitis,0,0,99,19950101,29991231
M8680,,Egyéb osteomyelitis,0,0,99,19950101,29991231
M8690,,"Osteomyelitis, k.m.n.",0,0,99,19950101,29991231
M8691,,A koponya csontjait érintï osteomyelitis,0,0,99,20000601,29991231
M8700,,Idiopathiás asepticus csontelhalás többszörös lokalizáció,0,0,99,19950101,29991231
M8710,,Gyógyszer okozta csontelhalás többszörös lokalizáció,0,0,99,19950101,29991231
M8720,,Posttraumás csontelhalás többszörös lokalizáció,0,0,99,19950101,29991231
M8730,,Egyéb másodlagos csontelhalás többszörös lokalizáció,0,0,99,19950101,29991231
M8780,,Egyéb csontelhalás többszörös lokalizáció,0,0,99,19950101,29991231
M8790,,"Csontelhalás, k.m.n. többszörös lokalizáció",0,0,99,19950101,29991231
M8800,,A koponya Paget-kórja,0,0,99,19950101,29991231
M8880,,Egyéb csontok Paget-kórja,0,0,99,19950101,29991231
M8890,,"A csont Paget-kórja, k.m.n.",0,0,99,19950101,29991231
M8900,,Algoneurodystrophia,0,0,99,19950101,29991231
M8910,,Epiphysealis block,0,0,99,19950101,29991231
M8920,,Egyéb csontfejlïdési és növekedési rendellenességek,0,0,99,19950101,29991231
M8930,,Csont-hypertrophia,0,0,99,19950101,29991231
M8940,,Egyéb hypertrophiás osteoarthropathia,0,0,99,19950101,29991231
M8950,,Osteolysis,0,0,99,19950101,29991231
M8960,,Poliomyelitis utáni osteopathia,0,0,99,19950101,29991231
M8980,,Egyéb meghatározott csont rendellenességek,0,0,99,19950101,29991231
M8990,,"Csontrendellenesség, k.m.n.",0,0,99,19950101,29991231
M9000,*,Csont-gümïkór (A18.0+),0,0,99,19950101,29991231
M9010,*,"Csonthártyagyulladás egyéb, máshova osztályozott fertïzï betegségekben",0,0,99,19950101,29991231
M9020,*,"Osteopathia egyéb, máshova osztályozott fertïzï betegségekben",0,0,99,19950101,29991231
M9030,*,Csontelhalás keszonbetegségben (T70.3+),0,0,99,19950101,29991231
M9040,*,Haemoglobinopathia okozta csontelhalás (D50-D64+),0,0,99,19950101,29991231
M9050,*,"Csontelhalás egyéb, máshová osztályozott betegségekben",0,0,99,19950101,29991231
M9060,*,Osteitis deformans daganatos betegségekben (C00-D48+),0,0,99,19950101,29991231
M9070,*,Csonttörés rosszindulatú daganatos betegségekben (C00-D48+),0,0,99,19950101,29991231
M9080,*,Osteopathia egyéb máshová osztályozott betegségben,0,0,99,19950101,29991231
M9100,,A medence juvenilis osteochondrosisa,0,0,99,19950101,29991231
M9110,,A combfej juvenilis osteochondrosisa [Legg-Calvé-Perthes],0,0,99,19950101,29991231
M9120,,Coxa plana,0,0,99,19950101,29991231
M9130,,Pseudocoxalgia,0,0,99,19950101,29991231
M9180,,Egyéb juvenilis csípï és medence osteochondrosis,0,0,99,19950101,29991231
M9190,,"Juvenilis csípï és medence osteochondrosis, k.m.n.",0,0,99,19950101,29991231
M9200,,A felkarcsont juvenilis osteochondrosisa,0,0,99,19950101,29991231
M9210,,A singcsont és orsócsont juvenilis osteochondrosisa,0,0,99,19950101,29991231
M9220,,A kéz juvenilis osteochondrosisa,0,0,99,19950101,29991231
M9230,,A felsï végtag egyéb juvenilis osteochondrosisa,0,0,99,19950101,29991231
M9240,,A térdkalács juvenilis osteochondrosisa,0,0,99,19950101,29991231
M9250,,A sípcsont és szárkapocs juvenilis osteochondrosisa,0,0,99,19950101,29991231
M9260,,A lábtï juvenilis osteochondrosisa,0,0,99,19950101,29991231
M9270,,A lábközépcsontok juvenilis osteochondrosisa,0,0,99,19950101,29991231
M9280,,"Egyéb, meghatározott juvenilis osteochondrosis",0,0,99,19950101,29991231
M9290,,"Juvenilis osteochondrosis, k.m.n.",0,0,99,19950101,29991231
M9300,,A combcsont proximalis epiphysisének elcsúszása (nem traumás eredet¹),0,0,99,19950101,29991231
M9310,,Felnïttkori Kienböck-betegség,0,0,99,19950101,29991231
M9320,,Osteochondritis dissecans,0,0,99,19950101,29991231
M9380,,Egyéb meghatározott osteochondropathiák,0,0,99,19950101,29991231
M9390,,"Osteochondropathia, k.m.n.",0,0,99,19950101,29991231
M9400,,Chondrocostalis junctio syndroma [Tietze],0,0,99,19950101,29991231
M9410,,Visszatérï polychondritis,0,0,99,19950101,29991231
M9420,,Porclágyulás,0,0,99,19950101,29991231
M9430,,Chondrolysis,0,0,99,19950101,29991231
M9480,,Egyéb meghatározott porcrendellenességek,0,0,99,19950101,29991231
M9490,,"Porcrendellenesség, k.m.n.",0,0,99,19950101,29991231
M9500,,Az orr szerzett deformitása,0,0,99,19950101,29991231
M9510,,Karfiol-fül,0,0,99,19950101,29991231
M9520,,A fej egyéb szerzett deformitása,0,0,99,19950101,29991231
M9530,,A nyak szerzett deformitása,0,0,99,19950101,29991231
M9540,,A mellkas és bordák szerzett deformitása,0,0,99,19950101,29991231
